,appid,name,publisher,genres,owners,price,economic_success,total_ratings,rating_ratio,rating,release_year,release_month,local_multi_player,mmo,multi_player,online_co_op,online_multi_player,single_player,action,adventure,casual,indie,massively_multiplayer,rpg,racing,simulation,sports,strategyviolent,type
138,200960,Geneforge 1,Spiderweb Software,Strategy;RPG;Indie,11.512925464970229,0.0,0.0,307,0.9381107491856677,85.4532031198719,2001,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
139,200980,Geneforge 2,Spiderweb Software,Strategy;RPG;Indie,11.512925464970229,0.0,0.0,43,0.9069767441860465,76.1819871272796,2003,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
140,200990,Geneforge 3,Spiderweb Software,Strategy;RPG;Indie,10.819778284410283,0.0,0.0,33,0.8484848484848485,70.17298156090776,2005,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
141,201000,Geneforge 4: Rebellion,Spiderweb Software,Strategy;RPG;Indie,10.819778284410283,0.0,0.0,30,0.9333333333333333,76.73508810455985,2006,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
142,201010,Geneforge 5: Overthrow,Spiderweb Software,Strategy;RPG;Indie,11.512925464970229,0.0,0.0,77,0.922077922077922,79.78668249452595,2008,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
143,201070,Revelations 2012,Dark Artz Entertainment,Action;Indie;Strategy,9.903487552536127,0.0,0.0,334,0.5898203592814372,53.8584321600959,2012,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Free
144,201210,Pox Nora,Desert Owl Games LLC,Free to Play;RPG;Strategy,12.206072645530174,0.0,0.0,553,0.7215189873417721,66.76499721390165,2014,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Free
145,201230,EverQuest II,Daybreak Game Company,Free to Play;Massively Multiplayer;RPG,13.122363377404328,0.0,0.0,1306,0.7457886676875957,70.27862020332185,2011,12,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Free
146,201290,Sins of a Solar Empire: Trinity®,Stardock Entertainment,Indie;Strategy,12.206072645530174,19.5,15.736103045555433,611,0.7463175122749591,69.22423454130816,2011,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
147,201420,Toki Tori 2+,Two Tribes,Adventure;Casual;Indie,12.206072645530174,15.0,15.473738825043979,837,0.8410991636798089,78.5657906308149,2013,7,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
148,201480,Serious Sam: The Random Encounter,Devolver Digital,Action;Indie;RPG,13.122363377404328,5.0,15.137266664613225,664,0.5105421686746988,47.44637382480516,2011,10,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
149,201490,Airline Tycoon 2,Kalypso Media Digital,Simulation;Strategy,10.819778284410283,10.0,13.527829818844937,459,0.1394335511982571,12.842405833533249,2011,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
150,201510,Flatout 3: Chaos & Destruction,Strategy First,Racing,11.512925464970229,10.0,14.220976332738882,2301,0.13776618861364623,13.106706335508298,2011,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Premium
151,201570,Really Big Sky,Ripstone,Action;Indie,13.122363377404328,5.0,15.137266664613225,1897,0.7564575645756457,71.74733237527674,2012,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
152,201790,Orcs Must Die! 2,Robot Entertainment,Action;Indie;Strategy,14.508657738524219,15.0,17.77632374660947,14793,0.9496383424592713,92.32624361639563,2012,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
153,201810,Wolfenstein: The New Order,Bethesda-Soft,Action,14.508657738524219,19.99,18.06350568926481,32834,0.9000426387281476,88.03782624956096,2014,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
154,201870,Assassin's Creed® Revelations,Ubisoft,Action;Adventure,13.122363377404328,17.49,16.38945785077704,7648,0.8466265690376569,81.79464860548384,2011,11,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
156,202200,Galactic Civilizations® II: Ultimate Edition,Stardock Entertainment,Indie;Strategy,12.206072645530174,19.5,15.736103045555433,1281,0.7556596409055425,71.18339558784828,2011,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
157,202310,Ridge Racer™ Unbounded,BANDAI NAMCO Entertainment,Racing,11.512925464970229,10.0,14.220976332738882,1044,0.5555555555555556,52.12903820379684,2012,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Premium
159,202410,Scoregasm,Charlie's Games,Action;Indie,10.819778284410283,5.0,12.834683971615659,131,0.8320610687022901,73.63925949924712,2012,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
160,202670,Nancy Drew®: Alibi in Ashes,HeR Interactive,Adventure,9.903487552536127,7.25,12.444108750217069,67,0.8805970149253731,75.69717989769393,2011,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
161,202690,Hegemony Gold: Wars of Ancient Greece,Longbow Games,Indie;Strategy,9.903487552536127,15.0,13.171155446333852,133,0.9624060150375939,85.22505660984973,2012,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
162,202710,Demigod,Stardock Entertainment,Action;Indie;RPG;Strategy,12.206072645530174,10.5,15.11706396273788,844,0.7286729857819905,68.07624518208057,2011,12,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,Premium
163,202730,Dynamite Jack,"Hassey Enterprises, Inc.",Action;Adventure;Indie,11.512925464970229,10.5,14.269766465162304,409,0.8581907090464548,78.80407374151818,2012,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
164,202750,Alan Wake's American Nightmare,Remedy Entertainment,Action;Adventure,13.815510557964274,9.3,16.450990137916236,5394,0.7102335928809789,68.35078463945145,2012,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
166,202970,Call of Duty®: Black Ops II,Activision,Action,14.508657738524219,59.0,19.145810975207976,32650,0.8512404287901991,83.26108083676444,2012,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
167,203140,Hitman: Absolution™,Io-Interactive A/S,Action,14.508657738524219,21.98,18.158406488433947,28552,0.9060661249649762,88.54196899996445,2012,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
168,203160,Tomb Raider,Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),Action;Adventure,15.424948470398375,21.98,18.920546533548134,109335,0.9594274477523208,94.48338193204567,2013,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
169,203210,Titan Attacks!,Puppygames,Action;Casual;Indie,11.512925464970229,10.5,14.269766465162304,885,0.9107344632768362,85.17013326880083,2012,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
170,203290,America's Army: Proving Grounds,U.S. Army,Action;Free to Play,14.508657738524219,0.0,0.0,8864,0.7788808664259927,75.36419139606294,2013,8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Free
171,203350,King's Bounty: Warriors of the North,1C Entertainment,RPG;Strategy,12.206072645530174,10.0,15.068273812173887,1029,0.8279883381924198,77.66974939404882,2012,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
172,203510,Fortune Summoners,Carpe Fulgur LLC,Action;Indie;RPG,11.512925464970229,19.0,14.862829903121964,698,0.8595988538681948,79.9758675384686,2012,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
173,203560,Containment: The Zombie Puzzler,Bootsnake Games,Casual;Indie,10.819778284410283,5.0,12.834683971615659,256,0.80859375,73.25194041166752,2012,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
176,203680,F1 RACE STARS™,Codemasters,Racing,11.512925464970229,15.0,14.626441218624949,1066,0.774859287054409,72.73668424408758,2012,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Premium
177,203750,Binary Domain,SEGA,Action,13.122363377404328,15.0,16.23587877550359,5521,0.8522006882811085,82.03566145210434,2012,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
178,203770,Crusader Kings II,Paradox Interactive,Free to Play;RPG;Simulation;Strategy,14.508657738524219,0.0,0.0,49911,0.8929494500210374,87.57507248806219,2012,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,Free
179,203830,The Dark Eye: Chains of Satinav,Daedalic Entertainment,Adventure;Indie,12.206072645530174,21.99,15.856276367961446,1598,0.860450563204005,81.3758674852885,2012,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
180,203990,SATAZIUS,Henteko Doujin,Action;Indie,10.819778284410283,6.0,13.017005083966255,243,0.8888888888888888,80.39431628177405,2011,12,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
181,204030,Fable - The Lost Chapters,Xbox Game Studios,Action;Adventure;RPG,13.122363377404328,10.0,15.830413711839864,5204,0.9214066102997694,88.63582898840397,2011,12,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Premium
182,204060,Superbrothers: Sword & Sworcery EP,Capybara Games,Adventure;Indie,13.122363377404328,8.0,15.607270193858982,2293,0.7797645006541648,74.18073115664761,2012,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
183,204100,Max Payne 3,Rockstar Games,Action,14.508657738524219,19.0,18.012712520663676,28983,0.8351447400200117,81.62000172456965,2012,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
184,204120,LEGO® Harry Potter: Years 5-7,Warner Bros. Interactive Entertainment,Adventure,12.206072645530174,19.0,15.710127563007966,929,0.8536060279870828,79.90773374561543,2012,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
185,204180,Waveform,Eden Industries,Adventure;Indie;Strategy,12.206072645530174,0.91,12.671380893706852,2152,0.8382899628252788,79.66971740368588,2012,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
186,204220,Snapshot,Retro Affect,Adventure;Casual;Indie,12.206072645530174,10.5,15.11706396273788,228,0.7236842105263158,65.3192534507015,2012,8,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
187,204240,The Bridge,The Quantum Astrophysicists Guild,Casual;Indie;Strategy,13.122363377404328,10.0,15.830413711839864,3468,0.8858131487889274,84.77412583626966,2013,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
188,204300,Awesomenauts - the 2D moba,Ronimo Games,Action;Free to Play;Indie;Strategy,14.508657738524219,0.0,0.0,25073,0.8489211502412954,82.8805267727864,2012,8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Free
189,204340,Serious Sam 2,Devolver Digital,Action;Indie,13.815510557964274,10.0,16.52356082573315,6720,0.8885416666666667,85.72466351307197,2012,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Premium
190,204360,Castle Crashers®,The Behemoth,Action;Adventure;Casual;Indie;RPG,15.424948470398375,15.0,18.538463788497637,60362,0.9607037540174281,94.32292815368564,2012,9,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,Premium
191,204390,Pineapple Smash Crew ,RichMakeGame,Action;Indie,9.903487552536127,10.0,12.765691290604371,115,0.8260869565217391,72.73381194678518,2012,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
192,204440,Pickers,MumboJumbo,Adventure;Casual,10.819778284410283,10.0,13.527829818844937,151,0.8278145695364238,73.6591915340686,2012,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
193,204530,Infested Planet,Rocket Bear Games,Action;Indie;Strategy,12.206072645530174,15.5,15.506528641722577,2265,0.9390728476821192,89.31915795468079,2014,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
194,204560,Confrontation,Focus Home Interactive,Action;RPG;Strategy,12.206072645530174,10.0,15.068273812173887,314,0.25796178343949044,23.513425145458854,2012,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,Premium
196,204630,Retro City Rampage™ DX,"Vblank Entertainment, Inc.",Action;Adventure;Indie;Racing,12.206072645530174,15.0,15.473738825043979,2284,0.8844133099824869,84.13110765461408,2014,11,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,Premium
198,204860,Men of War: Condemned Heroes,1C Entertainment,Action;Strategy,11.512925464970229,8.0,13.997832948091215,323,0.6594427244582043,60.158015276316526,2012,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
199,204880,Sins of a Solar Empire: Rebellion®,Stardock Entertainment,Indie;Strategy,14.508657738524219,39.5,18.744574205599992,10630,0.9257761053621825,89.73736175408393,2012,6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Premium
201,205020,Lumino City,State of Play Games ,Adventure;Casual;Indie,12.206072645530174,13.5,15.36837833055017,1084,0.8865313653136532,83.24672987818848,2014,12,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
202,205060,BIT.TRIP CORE,Gaijin Games,Action;Indie,9.903487552536127,10.0,12.765691290604371,126,0.5793650793650794,51.19721561910988,2012,10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
203,205070,BIT.TRIP VOID,Gaijin Games,Action;Indie,9.903487552536127,10.0,12.765691290604371,78,0.7564102564102564,65.49058868351587,2012,12,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
204,205080,BIT.TRIP FATE,Gaijin Games,Action;Indie,9.903487552536127,10.0,12.765691290604371,110,0.6272727272727273,55.128860650823384,2013,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
205,205090,BIT.TRIP FLUX,Gaijin Games,Action;Casual;Indie,9.903487552536127,10.0,12.765691290604371,141,0.5177304964539007,45.94973306541693,2014,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
206,205100,Dishonored,Bethesda Softworks,Action;Adventure,13.815510557964274,9.99,16.522560325466298,47327,0.9709890760031272,95.19855779296495,2012,10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
207,205190,Rocksmith™,Ubisoft,Casual;Simulation,11.512925464970229,34.99,15.473453069988599,1007,0.913604766633565,85.66412686758905,2012,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,Premium
208,205230,Hell Yeah! Wrath of the Dead Rabbit,SEGA,Action,13.815510557964274,15.0,16.929025911619092,3249,0.8602646968297938,82.25578799114047,2012,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
210,205530,Gratuitous Tank Battles,Positech Games,Indie;Simulation;Strategy,10.819778284410283,10.0,13.527829818844937,90,0.5333333333333333,46.47468539813248,2012,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
211,205550,Foreign Legion: Multi Massacre,Sakari Games,Action;Indie;Casual,10.819778284410283,6.0,13.017005083966255,307,0.6416938110749185,58.45236463407903,2012,7,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
212,205610,Port Royale 3,Kalypso Media Digital,Action;Simulation;Strategy,12.206072645530174,15.0,15.473738825043979,825,0.703030303030303,65.64882476759405,2012,5,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,Premium
213,205650,The Testament of Sherlock Holmes,Frogwares,Adventure,12.206072645530174,19.0,15.710127563007966,1956,0.8246421267893661,78.2533803432298,2012,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
214,205690,1000 Amps,Brandon Brizzi,Adventure;Indie,10.819778284410283,5.0,12.834683971615659,302,0.7880794701986755,71.75206428006905,2012,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
215,205710,EverQuest,Daybreak Game Company,Free to Play;Massively Multiplayer;RPG,12.206072645530174,0.0,0.0,977,0.7533265097236438,70.59272496180105,2012,12,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Free
216,205730,Insanely Twisted Shadow Planet,Xbox Game Studios,Action;Adventure;Indie,12.206072645530174,15.0,15.473738825043979,647,0.865533230293663,80.38900071187297,2012,4,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
217,205810,Jagged Alliance: Crossfire,THQ Nordic,RPG;Simulation;Strategy,9.903487552536127,15.0,13.171155446333852,208,0.5913461538461539,53.21384587965502,2012,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Premium
218,205830,Luxor Evolved,MumboJumbo,Action;Indie;Casual,9.903487552536127,10.0,12.765691290604371,231,0.9134199134199135,82.47946290086607,2012,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
219,205840,Yesterday,Focus Home Interactive,Adventure,11.512925464970229,10.0,14.220976332738882,711,0.8284106891701828,77.10606580003278,2012,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
220,205870,Auditorium,Cipher Prime Studios,Indie;Casual,10.819778284410283,7.0,13.171155446333852,257,0.8132295719844358,73.68084697171939,2012,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
221,205910,Tiny and Big: Grandpa's Leftovers,Black Pants Studio,Indie,13.122363377404328,10.0,15.830413711839864,3838,0.9187076602397082,88.04084182007098,2012,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
222,205950,Jet Set Radio,SEGA,Action,13.815510557964274,8.0,16.300417291085605,4475,0.8547486033519553,82.07249472640554,2012,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
224,206020,Avernum 4,Spiderweb Software,RPG;Indie,10.819778284410283,0.0,0.0,67,0.8507462686567164,73.13117379946702,2012,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
225,206040,Avernum 5,Spiderweb Software,RPG;Indie,10.819778284410283,5.0,12.834683971615659,23,0.8260869565217391,66.74111241585197,2012,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
226,206060,Avernum 6,Spiderweb Software,RPG;Indie,10.819778284410283,5.0,12.834683971615659,47,0.9361702127659575,79.0214606747654,2012,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
227,206190,Gunpoint,Suspicious Developments,Action;Indie;Strategy,13.122363377404328,10.0,15.830413711839864,11108,0.9730824630896651,94.36212834375873,2013,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
228,206210,Gotham City Impostors Free to Play,Warner Bros. Interactive Entertainment,Action;Free to Play,14.508657738524219,0.0,0.0,11322,0.8405758699876347,81.52722353494278,2012,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Free
230,206250,Cladun X2,"NIS America, Inc.",Action;Indie;RPG,9.903487552536127,10.0,12.765691290604371,114,0.7192982456140351,63.30903302291304,2012,8,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
231,206370,Tales From Space: Mutant Blobs Attack,DrinkBox Studios,Action;Indie,11.512925464970229,10.5,14.269766465162304,623,0.9069020866773676,84.1574592397686,2012,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
233,206420,Saints Row IV,Deep Silver,Action;Adventure,14.508657738524219,15.0,17.77632374660947,63126,0.9146944206824447,89.82795567014435,2013,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
234,206440,To the Moon,Freebird Games,Adventure;Indie;RPG,13.815510557964274,10.0,16.52356082573315,45872,0.966297523543774,94.72072415218364,2012,9,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
235,206480,Dungeons & Dragons Online®,"Standing Stone Games, LLC",Action;Adventure;Free to Play;Massively Multiplayer;RPG,13.815510557964274,0.0,0.0,2919,0.7115450496745461,67.93352353627661,2012,6,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,Free
236,206500,AirMech Strike,Carbon Games,Action;Free to Play;Indie;Strategy,14.508657738524219,0.0,0.0,9406,0.8420157346374655,81.5214041476957,2018,3,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Free
237,206610,3SwitcheD,Topware Interactive,Casual;Indie,10.819778284410283,10.0,13.527829818844937,457,0.40043763676148797,36.8778098931147,2012,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
238,206690,iBomber Defense Pacific,Cobra Mobile,Casual;Indie;Strategy,11.512925464970229,5.0,13.527829818844937,535,0.8355140186915888,77.25107211544724,2012,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
239,207000,Alien Spidy,Kalypso Media Digital,Action;Adventure;Indie,9.903487552536127,10.0,12.765691290604371,142,0.6126760563380281,54.39090506138442,2013,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
240,207020,Bang Bang Racing,HandyGames,Racing,10.819778284410283,10.0,13.527829818844937,424,0.8018867924528302,73.70443811605347,2012,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Premium
241,207080,Indie Game: The Movie,BlinkWorks Media,Indie,12.206072645530174,10.0,15.068273812173887,1687,0.9235328986366331,87.42284095554362,2012,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
242,207140,SpeedRunners,tinyBuild,Action;Casual;Indie;Racing;Sports,14.508657738524219,15.0,17.77632374660947,24318,0.9356032568467801,91.32283873790176,2016,4,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,Premium
243,207170,Legend of Grimrock,Almost Human Games,Adventure;Indie;RPG,13.122363377404328,15.0,16.23587877550359,4887,0.9429097605893186,90.63586154871786,2012,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
244,207190,Fireburst,Strategy First,Action;Adventure;Racing,9.903487552536127,10.0,12.765691290604371,141,0.5106382978723404,45.32028466726054,2012,4,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,Premium
245,207230,ArcheBlade™,Codebrush Games,Action;Free to Play;Indie,14.508657738524219,0.0,0.0,7787,0.7299345062283292,70.53411407288903,2014,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Free
246,207250,Cubemen,3 Sprockets ,Indie;Strategy,11.512925464970229,4.0,13.304686600863562,487,0.7186858316221766,66.2939784173771,2012,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
247,207320,Ys: The Oath in Felghana,XSEED Games,Action;Adventure;RPG,11.512925464970229,15.0,14.626441218624949,1067,0.9372071227741331,87.97802993522049,2012,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Premium
248,207350,Ys Origin,XSEED Games,Action;Adventure;RPG,12.206072645530174,19.0,15.710127563007966,2088,0.9492337164750958,90.17065299597003,2012,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Premium
250,207380,eXceed 2nd - Vampire REX,Nyu Media,Action,10.819778284410283,6.0,13.017005083966255,232,0.8706896551724138,78.63196168736161,2012,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
251,207400,eXceed 3rd - Jade Penetrate Black Package,Nyu Media,Action,10.819778284410283,6.0,13.017005083966255,551,0.9237749546279492,85.47302654065724,2012,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
252,207420,Wizorb,Tribute Games Inc.,Action;Adventure;Indie,11.512925464970229,3.0,13.017005083966255,794,0.7015113350125944,65.45319645378117,2012,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
253,207430,"Hack, Slash, Loot",David Williamson,Casual;Indie;RPG,11.512925464970229,7.0,13.864301674514206,678,0.5014749262536873,46.62588081547866,2012,4,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Premium
254,207490,Rayman® Origins,Ubisoft,Action;Adventure,10.819778284410283,11.59,13.675387200286472,1818,0.9317931793179318,88.3154462580538,2012,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
255,207530,Noitu Love 2: Devolution,Joakim Sandberg,Action;Indie,10.819778284410283,5.0,12.834683971615659,523,0.9426386233269598,87.10712712199526,2012,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
256,207570,English Country Tune,increpare games,Indie;Casual,12.206072645530174,5.0,14.375126917328105,356,0.8174157303370787,74.77557586956138,2012,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
257,207650,A Virus Named TOM,Misfits Attic,Action;Indie;Strategy,12.206072645530174,10.0,15.068273812173887,699,0.5565092989985694,51.77850878710092,2012,8,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
258,207690,Botanicula,Amanita Design,Adventure;Casual;Indie,13.122363377404328,10.0,15.830413711839864,3998,0.9634817408704353,92.38066365417788,2012,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
260,207750,Symphony,Empty Clip Studios,Action;Casual;Indie,12.206072645530174,9.3,14.995703140844421,1396,0.8474212034383954,79.95283326572566,2012,8,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
261,207790,Jane's Advanced Strike Fighters,Deep Silver,Simulation,9.903487552536127,10.0,12.765691290604371,338,0.3106508875739645,28.37617669767906,2012,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
262,207930,Sacred Citadel,Deep Silver,Action,13.122363377404328,10.0,15.830413711839864,963,0.6843198338525441,64.10751790005537,2013,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
263,208110,Myst V: End of Ages,Cyan Worlds,Adventure;Casual,10.819778284410283,10.0,13.527829818844937,114,0.5964912280701754,52.500173726318124,2012,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
